,id,lat,lon,addr:city,addr:housenumber,addr:state,addr:street,name,phone,capacity,addr:postcode,contact:instagram,email,postal_code,instagram,twitter,addr:housename,location,addr
726,4755831441,40.7212663,-74.0005133,New York,471,NY,Broadway,Think Coffee,,,10013,,,,,,,,
727,4757307022,40.742791,-73.9352138,,31-00,,47th Avenue,Doughnut Plant,,,11101,,,,,,,,
728,4757312021,40.7443091,-73.9966612,,220,,West 23rd Street,Doughnut Plant,,,10011,,,,,,,,
729,4757977331,40.7691438,-73.9536834,,,,,Oslo Coffee Roasters,,,10021,,,,,,,,
730,4759945018,40.7461999,-73.978007,,516A,,3rd Avenue,Semicolon,,,10016,,,,,,,,
731,4760672500,40.7545627,-73.9839414,,,,,Breads Bakery,,,,,,,,,,,
732,4762031974,40.7534774,-73.9842882,,,,,Joe Coffee Company,+1 212-924-7400,,,,,,,,,,
733,4768308054,40.7455378,-73.9501596,,,,,CommuniTea,,,,,,,,,,,
734,4771881068,40.7185107,-73.9862303,New York,102,NY,Suffolk Street,Davelle NYC,,,10002,,,,,,,,
735,4774165522,40.6722669,-73.9575421,,,,,Crown Heights Café,+1-718-789-7070,,,,,,,,,,
736,4774165523,40.6719283,-73.9609821,,843,,Classon Avenue,Jungle Juice Cafe,,,11238,,,,,,,,
737,4775546659,40.7597637,-73.9698075,,661,,Lexington Avenue,Le Cafe Coffee,,,10022,,,,,,,,
738,4781188614,40.7289162,-74.0054734,New York,225,NY,Varick Street,Getting Hungry,,,10014,,,,,,,,
739,4784576322,40.7202995,-73.9952147,,,,,Cafe Integral,,,,,,,,,,,
740,4786042527,40.7146942,-73.9986811,,,,,Silk Road Cafe,,,,,,,,,,,
741,4786076422,40.7138876,-73.9562351,,,,,Parlor Coffee,,,,,,,,,,,
742,4792165597,40.7141971,-73.9937931,,,,,,,,,,,,,,,,
743,4811875621,40.714903,-73.9597145,Brooklyn,232,NY,Metropolitan Avenue,sweatshop,,,11211,,,,,,,,
744,4812548139,40.6812041,-73.9966255,Brooklyn,384,NY,Court Street,East One Coffee Roasters,+1-347-987-4919,,11231,,,,,,,,
745,4815675523,40.6827477,-73.9955411,,333,,Court Street,The Brooklyn Strategist,+1-718-576-3035,,11231,,,,,,,,
746,4816185281,40.8075501,-73.9636821,New York,2950,NY,Broadway,Joe Coffee Company,,,10027,,,,,,,,
747,4818137923,40.7638732,-73.9665249,,134 1/2,,East 62nd Street,Birch Coffee,+1 212-686-1444,,10062,,62ndstreet@birchcoffee.com,,,,,,
748,4818137924,40.7434433,-73.9800242,,432,,3rd Avenue,Birch Coffee,+1-212-686-1444,,10016,,30thstreet@birchcoffee.com,,,,,,
749,4825695925,40.7073526,-74.0022569,,223,,Front Street,Café Patoro,+1 (917) 262-0031,,10038,,,,,,,,
750,4825800433,40.7160182,-73.959494,Brooklyn,231,NY,Bedford Avenue,Hungry Ghost,,,11211,,,,,,,,
751,4827882221,40.7426975,-73.9337688,,47-01,,Van Dam Street,Don Dean Bakery,,,11101,,,,,,,,
752,4844172523,40.7313359,-73.9919775,,771,,Broadway,The Bean,+1-646-781-9620,,10003,,,,,,,,
753,4845789723,40.704646,-74.0084317,,,,,Bluestone Lane,+12127479082,,10005,,,,,,,,
754,4845866425,40.7073586,-74.0022266,,223,,Front Street,Cafe Patoro,+19172620031,,10038,,,,,,,,
755,4846158321,40.7056733,-74.0083741,,69B,,Wall Street,La Colombe Coffee Roasters,+1-212-220-0415,,10005,,,,,,,,
756,4846658821,40.7520894,-73.9900673,,,,,The Bread Factory Cafe,,,,,,,,,,,
757,4847502523,40.7472688,-73.9841528,,,,,Captain's Cafe,+12127797191,,10016,,,,,,,,
758,4848257933,40.7188835,-74.0101049,New York,,,,Chanson le Salon,,,,,,,,,,,
759,4850230746,40.7075935,-74.0021812,,,,,Made Fresh Daily,+12122852253,,10038,,,,,,,,
760,4850230829,40.7061594,-74.008845,,,,,Starbucks,+13474614068,,10005,,,,,,,,
761,4850904724,40.8001351,-73.9677641,,2730,,Broadway,Plowshares Coffee Roasters,,,,,,,,,,,
762,4860132622,40.7080709,-74.0137437,,94,,Greenwich Street,Siena Bakehouse,,,10006,,,,,,,,
763,4867347824,40.7443589,-73.9315047,,3306,,Queens Boulevard,Fresco,,,,,,,,,,,
764,4868108422,40.6439175,-74.0724838,,,,,Ferris Wheel,,,,,,,,,,,
765,4868117621,40.6439276,-74.0777852,,,,,Mike Food Deli,+1 347 286 07 37,,,,,,,,,,
766,4870096822,40.5835532,-73.9510784,Brooklyn,1715,NY,Emmons Avenue,Wildberry,+1 516-754-0661,,11235,,,,,,,,
767,4870280864,40.7631599,-74.0005711,,,,,,,,,,,,,,,,
768,4875126273,40.7469708,-73.9853055,,315,,5th Avenue,Ginseng Museum Cafe,,,,,,,,,,,
769,4894493421,40.7144862,-73.9821342,,,,,Ost Cafe,,,,,,,,,,,
770,4899954121,40.7037798,-74.0109286,,,,,Le Pain Quotidien,,,,,,,,,,,
771,4909121424,40.7036165,-74.0103766,,,,,Ground Central,+1-212-344-0237,,,,,,,,,,
772,4909655521,40.7349281,-74.0022788,,44,,Charles Street,Partners Coffee,+1 646-590-1924,,,,,,,,,,
773,4913377823,40.7041988,-74.0117201,,,,,Gregorys Coffee,,,,,,,,,,,
774,4915258225,40.7069204,-74.0067667,,101,,Maiden Lane,Juice Generation,+1-646-882-4330,,10038,,,,,,,,
775,4915759323,40.7029481,-73.9874794,Brooklyn,57B,NY,Pearl Street,Archway Cafe,+1-718-522-3455,,11201,,,,,,,,
776,4922311223,40.6924431,-73.9912239,Brooklyn,50,NY,Court Street,Starbucks,+1 718-855-0369,,11201,,,,,,,,
777,4922311227,40.7273626,-73.9888015,,101,,2nd Avenue,787 Coffee,+1-646-838-9890,,10003,,,,,,,,
778,4922311233,40.7351434,-73.9897998,,,,,Starbucks,,,,,,,,,,,
779,4922439621,40.7050363,-74.0068254,,100,,Wall Street,Gregorys Coffee,+16469187274,,10005,,,,,,,,
780,4924481993,40.8080617,-73.963265,,2960,,Broadway,Joe Coffee Company,,,10027,,,,,,,,
781,4931671022,40.6299439,-73.9215503,,,,,Buffet,,,,,,,,,,,
782,4931686522,40.7407674,-73.9918982,,,,,,,,,,,,,,,,
783,4938355321,40.7700007,-73.9184132,Astoria,30-18,NY,Astoria Boulevard,Starbucks,+1 718-278-1518,,11102,,,,,,,,
784,4942076011,40.7677239,-73.911692,Astoria,2503,NY,Steinway Street,Sultana Cafe,,,11103,,,,,,,,
785,4942694536,40.7039608,-74.0118856,New York,20,NY,Stone Street,Café Grumpy,+1-646-838-9306,,10004,,,,,,,,
786,4944843921,40.7270679,-73.9893826,,239,,East 5th Street,Coffee Project NY,+1-212-228-7888,,10003,,,,,,,,
787,4950995921,40.7290639,-73.9784477,New York,222,NY,Avenue B,The Roost,+1-646-918-6700,,10009,,,,,,,,
788,4951636221,40.7609195,-73.7665147,Bayside,215-29,NY,Northern Boulevard,Starbucks,+1 718-281-4165,,11361,,,,,,,,
789,4953971785,40.8105082,-73.9395267,,,,,OurtBox Cafe,,,,,,,,,,,
790,4957074132,40.7684196,-73.9851251,New York,370,NY,West 58th Street,Amore Pizza Cafe,+1-212-581-4200,,10019,,,,,,,,
791,4959225990,40.7608993,-73.8270495,Flushing,39-02,NY,Union Street,Tous les Jours,718-762-6557,,11354,,,,,,,,
792,4966951439,40.7602638,-73.918128,Astoria,31-44,NY,Steinway Street,Starbucks,+1 718-274-5700,,11103,,,,,,,,
793,4987290427,40.564523,-73.9102081,,,,,,,,,,,,,,,,
794,4995738112,40.6087764,-73.9585757,Brooklyn,1417,NY,Kings Highway,Starbucks,+1 718-690-3759,,11229,,,,,,,,
795,4995839314,40.7483354,-73.9494339,,,,,The Mill,,,,,,,,,,,
796,4995844725,40.7478123,-73.9476249,,,,,Yi Fang,,,,,,,,,,,
797,4995849481,40.7624366,-73.9739908,New York,600,NY,Madison Avenue,Starbucks,+1 212-759-1569,,10022,,,,,,,,
798,4998805612,40.7327767,-73.9910309,,816,,Broadway,Outro,,,,,,,,,,,
799,4998805616,40.7326431,-73.9914153,,,,,Le Pain Quotidien,,,,,,,,,,,
800,5043497801,40.6668209,-73.9818315,Brooklyn,444,NY,9th Street,Starbucks,+1 929-214-8871,,11215,,,,,,,,
801,5052125055,40.7305282,-73.9517696,Brooklyn,195,NY,Greenpoint Avenue,Pueblo Querido,+1-929-346-2986,,11222,,,,,,,,
802,5063258515,40.7450889,-73.9038325,,60-15,,Woodside Avenue,Cornerstone Café,,,,,,,,,,,
803,5065571121,40.66999,-73.9583748,,818,,Franklin Avenue,Agi's Counter,+1-718-822-7833,,11225,,,,,,,,
804,5082105221,40.7403729,-73.937536,,30-18,,Hunters Point Avenue,Griddle Cafe & Deli,+17189377947,,11101,,,,,,,,
805,5082832236,40.7452314,-73.9054991,,59-02,,Woodside Avenue,Dear Han,,,,,,,,,,,
806,5083557375,40.7586389,-73.9194747,,32-14,,Steinway Street,Que Rico,+1 718-255-1541,,,quericobakery,,,,,,,
807,5087340921,40.7246703,-73.9511656,,664,,Manhattan Avenue,Bot Bar,,,,,,,,,,,
808,5090743953,40.7786181,-73.9559843,New York,1261,NY,Lexington Avenue,Starbucks,+1 212-879-1764,,10028,,,,,,,,
809,5091148526,40.6927399,-73.9404432,,907,,DeKalb Avenue,Mary's Coffee Shop,+1-917-893-9559,,,,,,,,,,
810,5092488424,40.7434084,-73.9183013,Sunnyside,46-09,NY,Queens Boulevard,Starbucks,+1 718-472-5215,,11104,,,,,,,,
811,5093178522,40.7243937,-73.9510032,,,,,Acai Berry,,,,,,,,,,,
812,5101542622,40.7081578,-74.0139728,,16,,Rector Street,,,,10006,,,,,,,,
813,5104089343,40.7665842,-73.9125947,,25-51,,Steinway Street,Cafe Espresso,,,,,,,,,,,
814,5104092315,40.769666,-73.9111067,,38-01,,Astoria Boulevard,,,,,,,,,,,,
815,5104099243,40.6693658,-73.9898225,Brooklyn,476,NY,4th Avenue,Starbucks,+1 929-214-9558,,11215,,,,,,,,
816,5111788798,40.7702499,-73.9182902,Astoria,30-19,NY,Astoria Boulevard,Veracruzano,+1 718-440-9150,,11102,,,,,,,,
817,5120608722,40.7209019,-73.9946997,,170,,Elizabeth Street,Black Seed Bagels,+1 212-730-1950,,10012,,,,,,,,
818,5123325421,40.7294074,-73.8613206,Rego Park,96-40,,Queens Boulevard,Cafe Mocha,+1 718 685 2927,,11374,,,,,,,,
819,5126272537,40.7130523,-74.0096369,,,,,Aroma Espresso Bar,,,10007,,,,,,,,
820,5132368123,40.7175925,-73.9971381,,106,,Mott Street,Sweet Moment,,,10013,,,,,,,,
821,5136315012,40.7580814,-73.9235018,,35-13,,34th Avenue,Sweet Scene,,,,https://www.instagram.com/sweetsceneastoria/,,,,,,,
822,5145299521,40.7417897,-73.9807467,,200,,East 28th Street,Starbucks,,,10016,,,,,,,,
823,5152969390,40.6286385,-74.0798621,,387,,Van Duzers,Duzer's Local Cafe & Market,,,,,,,,,,,
824,5155255411,40.7596918,-73.7724531,,210-21,,Northern Boulevard,Bean Square,,,,,,,,,,,
825,5155761608,40.7494987,-73.897702,,64-23,,Broadway,Woodside Cafe,,,,,,,,,,,
826,5156147426,40.7657215,-73.9191914,,33-20,,30th Avenue,La Sabrosura,,,,,,,,,,,
827,5156180444,40.7659528,-73.9190629,,33-17,,30th Avenue,The Teapsy,,,,,,,,,,,
828,5159087925,40.605577,-74.0006319,Brooklyn,8611,NY,19th Avenue,At Your Mother-in-Law,+1-646-575-7153,,11214,,,,,,,,
829,5159984903,40.7668872,-73.9210453,,31-03,,30th Avenue,Freddo Coffee Pot Espresso,,,,,,,,,,,
830,5160028818,40.7577198,-73.9631297,New York,,NY,1st Avenue,Sutton Cafe Restaurant,,,10022,,,,,,,,
831,5160036929,40.8454043,-73.7859814,,249,,City Island Avenue,Starving Artist Cafe,,,,,,,,,,,
832,5163776190,40.6936921,-73.9297143,,1120,,Broadway,BK Bagel,+1-718-443-2323,,,,,,,,,,
833,5163830490,40.6962604,-73.9049682,,983,,Wyckoff Avenue,C & B Luncheonette,7184976561,,,,,,,,,,
834,5163876845,40.6921888,-73.9265577,,1207,,Broadway,Hearts Cafe,,,,,,,,,,,
835,5163878627,40.7033994,-73.9261758,,211,,Knickerbocker Avenue,Foster Sundry,,,,,,,,,,,
836,5163989224,40.7192673,-74.0060718,,227,,West Broadway,Cafe Clementine,+1-212-965-0909,,,,cafeclementinenyc@gmail.com,,,,,,
837,5170130279,40.7693293,-73.914814,,35-02,,Astoria Boulevard,Lemonia Cafe,+1-347-396-5669,,,,,,,,,,
838,5178499860,40.7061395,-73.9224225,Brooklyn,30,NY,Wyckoff Avenue,Wyckoff Starr,+1-718-484-9766,,11237,,,,,,,,
839,5190573515,40.9036884,-73.8503704,,4703,,White Plains Road,Café Restaurant,,,,,,,,,,,
840,5190720806,40.7485816,-73.9863247,New York,,NY,West 33rd Street,Kawande Martin Cafe,,,10001,,,,,,,,
841,5197668411,40.8340109,-73.8520735,,2166,,Westchester Avenue,Caffé Lanka,,,10462,,,,,,,,
842,5203205582,40.6723067,-73.9772577,Brooklyn,156,NY,7th Avenue,Hungry Ghost,,,11215,,,,,,,,
843,5206186282,40.6604123,-73.9801749,,211,,Prospect Park West,Betty Bakery,,,11215,,,,,,,,
844,5206200598,40.6938006,-73.9639513,,519,,Myrtle Avenue,Calyer Cafe & Kitchen,+1-718-576-3086,,11205,,,,,,,,
845,5213287048,40.6920497,-73.9429155,,356,,Throop Avenue,Burly Coffee,+1-718-388-0013,,11221,,info@burlycoffee.com,,,,,,
846,5216100926,40.7420228,-74.005159,,75,,9th Avenue,Creamline,,,,,,,,,,,
847,5218846563,40.6000144,-73.9902745,Brooklyn,2349,NY,86th Street,Mr & Miss Cafe,,,11214,,,,,,,,
848,5218862261,40.5928524,-73.9881893,,2611,,Bath Avenue,Memories,,,,,,,,,,,
849,5218863424,40.5997337,-73.9898377,Brooklyn,2365,NY,86th Street,Kowloon Cafe,,,11214,,,,,,,,
850,5222613656,40.7207973,-73.9972546,New York,398,NY,Broome Street,The Lost Draft,+1-646-524-6021,,10013,,,,,,,,
851,5227527424,40.7198938,-74.0038297,New York,319,NY,Church Street,La Colombe Coffee Roasters,,,10013,,,,,,,,
852,5228777785,40.7525184,-73.9860712,,,,,Tim Hortons,,,,,,,,,,,
853,5229539586,40.6268998,-73.9762242,,1081,,McDonald Avenue,The Little Things,,,,,,,,,,,
854,5229541226,40.635727,-73.9778996,,757,,McDonald Avenue,Gabby's Coffee Shop,,,,,,,,,,,
855,5229541507,40.6319734,-73.995071,,5405,,13th Avenue,1982 Coffee Roasters,+1-718-475-1982,,,,,,,,,,
856,5229546633,40.6351466,-73.9957876,,5106,,12th Avenue,The Chocolate Bar,,,,,,,,,,,
857,5231705717,40.7149276,-73.9983164,,26,,Pell Street,Mee Sum Cafe,,,,,,,,,,,
858,5236507097,40.6669271,-73.9918474,,548,,4th Avenue,The Common,+1-718-971-9580,,11215,,,,,,,,
859,5243548102,40.7190103,-73.9845737,New York,172,NY,Rivington Street,Black Cat LES,+1-646-918-7711,,10002,,,,,,,,
860,5243561776,40.7143078,-73.9903911,New York,26,NY,Canal Street,Little Canal,+1 917-472-7479,,10002,,,,,,,,
861,5243567855,40.727163,-73.9999069,,88,,West Houston Street,Morgenstern's Finest Ice Cream,+1-212-209-7684,,,,,,,,,,
862,5243646756,40.6549339,-73.9735328,,,,,Elk,+1-718-853-5500,,,,,,,,,,
863,5248100573,40.7298789,-73.862735,Rego Park,95-17,NY,63rd Drive,Starbucks,+1 347-757-0261,,11374,,,,,,,,
864,5265713044,40.7292145,-73.9981725,,552,,LaGuardia Place,Chihiro Tea,,,,,,,,,,,
865,5265713182,40.7191024,-73.9970647,New York,195,NY,Grand Street,Ferrara,+1 212-226-6150,,10013,https://www.instagram.com/ferrarabakery,,,,,,,
866,5265714493,40.720329,-73.9967563,,385,,Broome Street,Cafe Roma,,,,,,,,,,,
867,5265747703,40.7388326,-73.9955295,,590,,6th Avenue,Coffeed,,,10011,,,,,,,,
868,5265747921,40.7384445,-73.9958164,,568,,6th Avenue,Think Coffee,,,,,,,,,,,
869,5266896777,40.7667816,-73.9564416,,1302,,1st Avenue,Coffee Inn,,,,,,,,,,,
870,5269083208,40.8012383,-73.9421403,,1694,,Park Avenue,Bitter Orange Cafe,,,,,,,,,,,
871,5269083757,40.8006177,-73.9426122,,1674,,Park Avenue,UGC Eats,,,,,,,,,,,
872,5269095866,40.7971288,-73.9384911,,242,,East 116th Street,Capy,,,,,,,,,,,
873,5276454721,40.727568,-73.9528273,,,,,Baker’s Dozen,,,,,,,,,,,
874,5281909155,40.8242066,-73.9456088,New York,410,NY,West 145th Street,Sugar Hill Café,,,10031,,,,,,,,
875,5320691264,40.6766184,-73.9801521,,,,,Volare,+1-347-227-8123,,,,,,,,,,
876,5320706863,40.6768978,-73.9799639,,187,,5th Avenue,Konditori,+1-347-384-2028,,11217,,,,,,,,
877,5328220836,40.6741895,-73.9754853,,97,,7th Avenue,Art Collectve Cafe,,,11215,,,,,,,,
878,5328483492,40.7538023,-73.9851089,,,,,L’Adresse American Bistro,,,,,,,,,,,
879,5331099591,40.7660721,-73.9130283,,25-73,,Steinway Street,Mokafé,+1 718-489-0242,,,,,,,,,,
880,5333551106,40.7505545,-73.9702839,New York,,,,Mona,,,10017,,,,,,,,
881,5334051621,40.7087364,-74.0069962,,110,,William Street,Voyager Espresso,,,,,,,,,,,
882,5343852056,40.7073005,-73.8969064,Ridgewood,61-05,NY,Madison Street,The Spot,+1-929-228-9957,,11385,,,,,,,,
883,5346841821,40.6531009,-73.9759494,,,,,Poetica Coffee,,,,,,,,,,,
884,5348392455,40.7006712,-73.9038041,,905,,Seneca Avenue,Rudy's Pastry Shop,+1 718-821-5890,,,,,,,,,,
885,5349396115,40.6970156,-73.9062504,Ridgewood,915,NY,Wyckoff Avenue,Trans Am Cafe,+1-718-386-3718,,11385,,,,,,,,
886,5351612917,40.7066709,-73.8972292,,66-72,,Fresh Pond Road,The Nest Fine Desserts,7184189493,,,,,,,,,,
887,5351619383,40.7068651,-73.8969118,Ridgewood,66-69,NY,Fresh Pond Road,Cute Cat Café,+1-718-417-7500,,11385,,,,,,,,
888,5351859759,40.6743416,-73.9525653,Brooklyn,724,NY,Prospect Place,Cafe con Libros,+1 (347) 460-2838,,11216,,,,,,,,
889,5353556284,40.6786774,-73.9107645,Brooklyn,38,NY,Somers Street,Daily Press Ocean Hill,+1 (347) 442-1410,,11233,,,,,,,,
890,5358087423,40.7448363,-74.0028199,New York,177,NY,9th Avenue,La Bergamote,+1 212-627-9010,,10011,,,,,,,,
891,5364870785,40.7007358,-73.8966268,Ridgewood,60-47,NY,Myrtle Avenue,AMA Coffee,+1 917-868-4686,,11385,,,,,,,,
892,5364972600,40.7080471,-73.8979865,Ridgewood,66-30,NY,Fresh Pond Road,Spolem Café and Lounge,+1-347-725-3379,,11385,,,,,,,,
893,5365021891,40.7056597,-73.9153112,Ridgewood,17-02,NY,Cypress Avenue,Cypress Inn Cafe,+1-347-889-5676,,11385,,,,,,,,
894,5365035494,40.7023975,-73.9008093,Ridgewood,59-02,NY,Catalpa Avenue,Norma's Corner Shoppe,+1-347-294-0185,,11385,,,,,,,,
895,5365041381,40.7014113,-73.8887535,Glendale,65-53,NY,Myrtle Avenue,Evertz's Cafe Restaurant,,,11385,,,,,,,,
896,5367308116,40.680502,-73.9778454,,,,,Java Andina,,,,,,,,,,,
897,5368647549,40.6788171,-73.986241,,,,,Mirror Tea and Sake House,+1-917-909-0557,,,,,,,,,,
898,5368787741,40.7017554,-73.9061681,,778,,Seneca Avenue,Milk & Pull,+1-718-821-1155,,,,,,,,,,
899,5373522803,40.7092698,-73.9042364,,63-59,,Forest Avenue,Rogner Cafe and Lounge,,,,,,,,,,,
900,5373644722,40.604355,-73.9719259,Brooklyn,481,NY,Kings Highway,Starbucks,,,11223,,,,,,,,
901,5378336828,40.7072182,-73.9147797,,377,,Seneca Avenue,Bravo's Café and Restaurant,+1-718-821-0492,,,,,,,,,,
902,5383045522,40.7251418,-73.98162,New York,178,NY,East 7th Street,C&B,,,10009,,,,,,,,
903,5395639744,40.7270961,-73.993997,,372,,Lafayette Street,Honeybrains,,,10012,,,,,,,,
904,5397270880,40.7294568,-73.9881288,New York,230,NY,East 9th Street,Cha-An Teahouse,+1 212-228-8030,,10003,https://www.instagram.com/chaanteahouse,info@chaanteahouse.com,,,,,,
905,5397494204,40.760603,-73.8329669,,37-06,,Prince Street,KULU Desserts Flushing,(718) 886-3302,,11354,,,,,,,,
906,5399823086,40.7242595,-74.0019929,,399,,West Broadway,Ground Support Café,+1-212-219-8733,,,,steven@groundsupportcafe.com,,,,,,
907,5400446681,40.7413267,-73.9216544,Sunnyside,43-04,NY,47th Avenue,Curley's Bagels,,,11104,Curley's_Bagels,,,,,,,
908,5401946294,40.7392879,-74.001853,,,,,Big Famous Deli & Grocery,2127418065,,,,,,,,,,
909,5401978031,40.7620536,-73.9910987,,,,,Al Horno,+1 212-977-1000,,,,,,,,,,
910,5403591848,40.7585227,-73.9195571,,32-18,,Steinway Street,Bora Bora Smoothie Cafe,,,11103,,,,,,,,
911,5406249571,40.7373286,-73.877157,,86-55,,Broadway,KULU Desserts Elmhurst,,,,,,,,,,,
912,5406249605,40.7669524,-73.912706,,25-42,,Steinway Street,Dream Cafe,,,,,,,,,,,
913,5406250237,40.7564484,-73.9212667,,34-10,,Steinway Street,Steinway Coffee Shop,+1-718-361-7770,,,,,,,,,,
914,5408681221,40.7026645,-73.9908577,Brooklyn,67,NY,Front Street,Starbucks,+1 718-855-0856,,11201,,,,,,,,
915,5413416238,40.6155469,-73.9998538,,7501,,New Utrecht Avenue,Bagels Plus,,,11214,,,,,,,,
916,5413546871,40.7025203,-73.9129232,Ridgewood,259,NY,St. Nicholas Avenue,Chispa,,,11385,,,,,,,,
917,5414456109,40.8510936,-73.9384166,New York,803,NY,West 181st Street,Starbucks,+1 212-927-4272,,10033,,,,,,,,
918,5415638323,40.767622,-73.9117641,,25-07,,Steinway Street,Caffé Borbone,+1-718-777-1023,,,,,,,,,,
919,5415647133,40.715278,-74.0074529,New York,165,NY,Church Street,Hungry Ghost,,,10007,,,,,,,,
920,5415649562,40.719848,-74.0049417,,,,,Starbucks,,,,,,,,,,,
921,5417695324,40.7088486,-73.8981061,,66-07,,Fresh Pond Road,European Coffee Bar,+1-718-418-8457,,,,,,,,,,
922,5418882814,40.7063536,-73.9054469,Ridgewood,660,NY,Fairview Avenue,C.Lo Cafe,+1-929-295-0099,,11385,,,,,,,,
923,5423595681,40.7118667,-73.9057757,Ridgewood,62-54,NY,Forest Avenue,L'aroma Dei Cafe,+1-718-456-9788,,11385,,,,,,,,
924,5425572212,40.755117,-73.9909801,,270,,West 39th Street,Corvo Coffee,+1-917-409-2479,,,,,,,,,,
925,5425892273,40.6940674,-73.8507034,,94-16,,Jamaica Avenue,Independence Cafe,,,,,,,,,,,
926,5433332835,40.7554688,-73.9707954,,,,,The Picnic Basket,,,,,,,,,,,
927,5433333128,40.7563262,-73.9803251,,,,,Gotan,,,,,,,,,,,
928,5443670322,40.705529,-74.008115,,65E,,Wall Street,Joe & The Juice,,,10005,,,,,,,,
929,5453156336,40.75932,-73.8302071,Flushing,40-06,NY,Main Street,Maxin Bakery,,,11354,,,,,,,,
930,5454117997,40.7604123,-73.8303723,,38-19,,Main Street,Song Tea,,,,,,,,,,,
931,5455223691,40.6612944,-73.9968528,,719,,4th Avenue,Tin Cup Cafe,+1-347-725-3506,,,,,,,,,,
932,5457976615,40.7607508,-73.8305309,Flushing,38-05,NY,Main Street,Starbucks,+1 718-445-0354,,11354,,,,,,,,
933,5470130892,40.7036304,-73.8088849,Jamaica,8900,NY,Sutphin Boulevard,Starbucks,+1 347-233-1463,,11435,,,,,,,,
934,5473383610,40.739498,-74.007702,New York,73,NY,Gansevoort Street,,,,10014,,,,,,,,
935,5474081137,40.6828823,-73.9821946,,,,,Lano's Coffee Shop & Restaurant,+1 718 643 3617,,,,,,,,,,
936,5477794022,40.7167956,-73.951889,,544,,Union Avenue,Reunion,7185993670,,11211,,,,,,,,
937,5481496774,40.7658549,-73.9195051,,33-10,,30th Avenue,New York City Bagel Coffee House,,,11103,,,,,,,,
938,5481546589,40.7033726,-73.9904309,,35,,Water Street,One Girl Cookies,+1-212-675-4996,,,,,,,,,,
939,5487146971,40.6796283,-73.9822309,,333,,Douglass Street,Ninth Street Espresso,,,11217,,,,,,,,
940,5494239445,40.6638024,-73.9910869,,,,,Marte's Cafe,,,,,,,,,,,
941,5500393532,40.7029465,-73.9894489,,45,,Washington Street,Joe Coffee,,,11201,,,,,,,,
942,5506774601,40.6716935,-73.9840041,,,,,Café Martin,,,,,,,,,,,
943,5517079878,40.6721221,-73.9769228,,,,,Un Posto Italiano,+1-718-638-8500,,,,,,,,,,
944,5518770599,40.6751381,-73.975415,,,,,Cafe Regular du Nord,+1-718-783-0673,,,caferegular,regulardunord@gmail.com,,,,,,
945,5521624421,40.6897579,-73.98015,Brooklyn,80,NY,DeKalb Avenue,Hungry Ghost,,,11201,,,,,,,,
946,5523537866,40.6722582,-73.9682033,,,,,Emma's Torch Cafe,,,,,,,,,,,
947,5526341737,40.6662534,-73.9852422,,497,,6th Avenue,Muse,+1 718 788 5800,,11215,,,,,,,,
948,5528518947,40.6841419,-73.9835836,Brooklyn,253,NY,Bergen Street,Blank Street Coffee,,,11217,,,,,,,,
949,5528676228,40.7579702,-73.9838946,,136,,West 46th Street,Margon Restaurant,,,,,,,,,,,
950,5530476452,40.5421015,-74.2069369,Staten Island,1243,NY,Woodrow Road,Starbucks,+1 929-321-0457,,10309,,,,,,,,
951,5531185014,40.7030612,-73.9078624,,685,,Seneca Avenue,#1 Natural Juice Bar,+1-347-956-5161,,,,,,,,,,
952,5534031217,40.7085319,-73.9146219,Ridgewood,353,NY,Onderonk Avenue,Onderdonk Cafe,,,11385,,,,,,,,
953,5538367714,40.6893231,-73.9809019,Brooklyn,395,NY,Flatbush Avenue Extension,Starbucks,+1 718-858-8070,,11201,,,,,,,,
954,5539074684,40.8003172,-73.9618481,New York,973,NY,Columbus Avenue,Demitasse Cafe,,,10025,,,,,,,,
955,5541293168,40.6727007,-73.9798336,,287,,6th Avenue,Blank Street Coffee,,,11215,,,,,,,,
956,5541522600,40.6994051,-73.9140057,,1533,,Myrtle Avenue,Mixtape Bushwick,+1-718-381-5248,,,,,,,,,,
957,5542976159,40.6998162,-73.9112732,Ridgewood,329,NY,Wyckoff Avenue,Starbucks,+1 347-668-5736,,11385,,,,,,,,
958,5548940330,40.8327142,-73.8639673,,1859,,Westchester Avenue,Isla Cafe,,,,,,,,,,,
